risk_id,cik,ticker,company,fiscal_year,heading,filer_category,category,category_source,yoy_label,similarity,review,chars,caveat,source_url
861842_FY2024_006,861842,CATY,CATHAY GENERAL BANCORP,2024,The allowance for credit losses is an estimate of expected credit losses. Actual credit losses in excess of the estimate could adversely affect our results of operations and capital.,"Credit, Interest Rate and Liquidity Risks",financial,keywords,CARRIED_FORWARD,1.0,,1711,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_007,861842,CATY,CATHAY GENERAL BANCORP,2024,"Our business is subject to interest rate risk, and fluctuations in interest rates could reduce our net interest income and adversely affect our business.","Credit, Interest Rate and Liquidity Risks",financial,keywords,CARRIED_FORWARD,0.9959,,2919,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_008,861842,CATY,CATHAY GENERAL BANCORP,2024,Inflation and deflation may adversely affect our financial performance.,"Credit, Interest Rate and Liquidity Risks",financial,keywords,CARRIED_FORWARD,1.0,,940,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_009,861842,CATY,CATHAY GENERAL BANCORP,2024,Liquidity risk could impair our ability to fund operations and jeopardize our financial condition.,"Credit, Interest Rate and Liquidity Risks",financial,keywords,CARRIED_FORWARD,0.9977,,2280,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_010,861842,CATY,CATHAY GENERAL BANCORP,2024,"If the Company s goodwill were determined to be impaired, it would result in a charge against earnings and thus a reduction in stockholders equity.","Credit, Interest Rate and Liquidity Risks",financial,keywords,CARRIED_FORWARD,1.0,,798,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_011,861842,CATY,CATHAY GENERAL BANCORP,2024,We may incur significant losses as a result of ineffective risk management processes and strategies.,Operational Risks,operational,keywords,CARRIED_FORWARD,1.0,,1452,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_012,861842,CATY,CATHAY GENERAL BANCORP,2024,Concentration of risk increases the potential for significant losses.,Operational Risks,financial,keywords,CARRIED_FORWARD,1.0,,2331,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_013,861842,CATY,CATHAY GENERAL BANCORP,2024,"Our commercial loan, commercial real estate loan and construction loan portfolios expose us to risks that may be greater than the risks related to our other loans.",Operational Risks,financial,keywords,CARRIED_FORWARD,0.9979,,4688,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_014,861842,CATY,CATHAY GENERAL BANCORP,2024,Our investments and/or financings in certain tax-advantaged projects may not generate returns as anticipated and may have an adverse impact on our financial results.,Operational Risks,regulatory,keywords,CARRIED_FORWARD,1.0,,1160,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_015,861842,CATY,CATHAY GENERAL BANCORP,2024,Our use of appraisals in deciding whether to make a loan on or secured by real property does not ensure the value of the real property collateral.,Operational Risks,financial,keywords,CARRIED_FORWARD,1.0,,558,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_016,861842,CATY,CATHAY GENERAL BANCORP,2024,Our use of third-party vendors and our other ongoing third-party business relationships are subject to increasing regulatory requirements and attention.,Operational Risks,operational,keywords,CARRIED_FORWARD,1.0,,1514,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_017,861842,CATY,CATHAY GENERAL BANCORP,2024,"Our deposit insurance premiums could increase in the future, which could have a material adverse impact on future earnings and financial condition.",Operational Risks,financial,keywords,CARRIED_FORWARD,0.9695,,4030,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_018,861842,CATY,CATHAY GENERAL BANCORP,2024,"As we expand our business outside of California markets, including through acquisitions, we may encounter additional risks that could adversely affect our business and earnings.",Operational Risks,strategic,keywords,CARRIED_FORWARD,1.0,,2843,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_019,861842,CATY,CATHAY GENERAL BANCORP,2024,We face substantial competition from our competitors.,Operational Risks,strategic,keywords,CARRIED_FORWARD,1.0,,1656,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_020,861842,CATY,CATHAY GENERAL BANCORP,2024,We are dependent on key personnel and the loss of one or more of those key personnel may materially and adversely affect our prospects.,Operational Risks,operational,keywords,CARRIED_FORWARD,1.0,,2474,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_021,861842,CATY,CATHAY GENERAL BANCORP,2024,"Natural disasters, geopolitical events, public health crises and other catastrophic events beyond our control could adversely affect us.",Operational Risks,financial,keywords,CARRIED_FORWARD,0.997,,2108,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_022,861842,CATY,CATHAY GENERAL BANCORP,2024,"Governmental and societal responses to climate change and other environmental impacts could adversely affect our business and performance, including indirectly through impacts on our clients.",Operational Risks,regulatory,keywords,CARRIED_FORWARD,0.9695,,4196,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_023,861842,CATY,CATHAY GENERAL BANCORP,2024,"Increased attention to, and evolving expectations for, environmental, social, and governance (ESG) initiatives could increase our costs, harm our reputation, or otherwise adversely impact our business.",Operational Risks,strategic,keywords,CARRIED_FORWARD,1.0,,3339,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_024,861842,CATY,CATHAY GENERAL BANCORP,2024,We depend on the accuracy and completeness of information about clients.,"Information, Information Technology and Privacy Risks",financial,keywords,CARRIED_FORWARD,1.0,,1235,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_025,861842,CATY,CATHAY GENERAL BANCORP,2024,"Our information systems may experience failures, interruptions, or breaches in security, which could have a material and adverse effect on our business, financial condition, results of operations and the value of our common stock.","Information, Information Technology and Privacy Risks",operational,keywords,CARRIED_FORWARD,1.0,,3766,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_026,861842,CATY,CATHAY GENERAL BANCORP,2024,"Our need to continue to adapt our information technology systems to allow us to provide new and expanded service could present operational issues, require significant capital spending, and disrupt our business.","Information, Information Technology and Privacy Risks",operational,keywords,CARRIED_FORWARD,1.0,,1846,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_027,861842,CATY,CATHAY GENERAL BANCORP,2024,"Managing reputational risk is important to attracting and maintaining clients, investors, and employees.","Information, Information Technology and Privacy Risks",strategic,keywords,CARRIED_FORWARD,1.0,,870,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_028,861842,CATY,CATHAY GENERAL BANCORP,2024,"Regulations relating to privacy, information security and data protection could increase our costs, affect or limit how we collect and use personal information and adversely affect our business opportunities.","Information, Information Technology and Privacy Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,3052,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_029,861842,CATY,CATHAY GENERAL BANCORP,2024,"The banking industry is highly regulated, and the regulatory framework, together with any future legislative or regulatory changes, could limit or restrict our activities, hamper our ability to increase our assets and earnings, and material","Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,0.9887,,3893,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_030,861842,CATY,CATHAY GENERAL BANCORP,2024,"We are subject to stringent capital requirements, including those required by Basel III.","Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1381,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_031,861842,CATY,CATHAY GENERAL BANCORP,2024,"We may become subject to supervisory action by bank supervisory authorities that could have a material adverse effect on our business, financial condition, and the value of our common stock.","Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,2008,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_032,861842,CATY,CATHAY GENERAL BANCORP,2024,We face a risk of noncompliance and enforcement action with the Bank Secrecy Act and other anti-money laundering statutes and regulations.,"Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1697,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_033,861842,CATY,CATHAY GENERAL BANCORP,2024,"We are subject to the CRA, fair lending and other laws and regulations, and our failure to comply with these laws and regulations could lead to material penalties.","Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1200,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_034,861842,CATY,CATHAY GENERAL BANCORP,2024,Governmental monetary policies and intervention to stabilize the U.S. financial system may affect our business and are beyond our control.,"Regulatory, Compliance and Legal Risks",financial,keywords,CARRIED_FORWARD,1.0,,764,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_035,861842,CATY,CATHAY GENERAL BANCORP,2024,Adverse results in legal proceedings could adversely affect our business and financial condition.,"Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1043,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_036,861842,CATY,CATHAY GENERAL BANCORP,2024,Liabilities from environmental regulations could materially and adversely affect our business and financial condition.,"Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1322,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_037,861842,CATY,CATHAY GENERAL BANCORP,2024,Changes in accounting standards or tax laws and regulations could adversely affect our financial results.,"Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1685,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_038,861842,CATY,CATHAY GENERAL BANCORP,2024,"The price of our common stock may fluctuate significantly, and this may make it difficult for you to sell shares of common stock owned by you at times or at prices you find attractive.",Risks Related to Ownership of Our Common Stock,strategic,keywords,CARRIED_FORWARD,1.0,,2904,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_039,861842,CATY,CATHAY GENERAL BANCORP,2024,An investment in our common stock is not an insured deposit.,Risks Related to Ownership of Our Common Stock,financial,keywords,CARRIED_FORWARD,1.0,,593,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_040,861842,CATY,CATHAY GENERAL BANCORP,2024,Statutory restrictions and restrictions by our regulators on dividends and other distributions from the Bank may adversely impact us by limiting the amount of distributions the Bancorp may receive. Statutory and contractual restrictions and,Risks Related to Ownership of Our Common Stock,financial,keywords,CARRIED_FORWARD,1.0,,2259,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_041,861842,CATY,CATHAY GENERAL BANCORP,2024,"The issuance of preferred stock could adversely affect holders of common stock, which may negatively impact their investment.",Risks Related to Ownership of Our Common Stock,financial,keywords,CARRIED_FORWARD,1.0,,973,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_042,861842,CATY,CATHAY GENERAL BANCORP,2024,Certain provisions of our charter and bylaws could make the acquisition of our company more difficult.,Risks Related to Ownership of Our Common Stock,strategic,keywords,CARRIED_FORWARD,1.0,,648,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_043,861842,CATY,CATHAY GENERAL BANCORP,2024,Our outstanding debt securities restrict our ability to pay dividends on our common stock.,Risks Related to Ownership of Our Common Stock,financial,keywords,CARRIED_FORWARD,1.0,,1385,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2024_044,861842,CATY,CATHAY GENERAL BANCORP,2024,"We may need to raise additional capital, which may dilute the interests of holders of our common stock or otherwise have an adverse effect on their investment.",Risks Related to Ownership of Our Common Stock,financial,keywords,CARRIED_FORWARD,1.0,,933,,https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/caty20241231_10k.htm
861842_FY2025_000,861842,CATY,CATHAY GENERAL BANCORP,2025,Current unfavorable and uncertain economic and market conditions may adversely affect our industry and business.,Market and Economic Risks,financial,keywords,CARRIED_FORWARD,1.0,,6009,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_001,861842,CATY,CATHAY GENERAL BANCORP,2025,Economic conditions in California and the other markets in which we operate may adversely affect our business.,Market and Economic Risks,financial,keywords,CARRIED_FORWARD,1.0,,1816,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_002,861842,CATY,CATHAY GENERAL BANCORP,2025,"Our loan portfolio is largely secured by real estate, and a downturn in the real estate market may adversely affect our results of operations.",Market and Economic Risks,financial,keywords,CARRIED_FORWARD,1.0,,1678,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_003,861842,CATY,CATHAY GENERAL BANCORP,2025,Adverse conditions in Asia and elsewhere could adversely affect our business.,Market and Economic Risks,financial,keywords,CARRIED_FORWARD,1.0,,1482,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_004,861842,CATY,CATHAY GENERAL BANCORP,2025,The soundness of other financial institutions could adversely affect us.,Market and Economic Risks,financial,keywords,CARRIED_FORWARD,1.0,,967,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_005,861842,CATY,CATHAY GENERAL BANCORP,2025,"We may be required to make additional provisions for loan losses and charge off additional loans in the future, which could adversely affect our results of operations.","Credit, Interest Rate and Liquidity Risks",financial,keywords,CARRIED_FORWARD,1.0,,1620,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_006,861842,CATY,CATHAY GENERAL BANCORP,2025,The allowance for credit losses is an estimate of expected credit losses. Actual credit losses in excess of the estimate could adversely affect our results of operations and capital.,"Credit, Interest Rate and Liquidity Risks",financial,keywords,CARRIED_FORWARD,1.0,,1711,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_007,861842,CATY,CATHAY GENERAL BANCORP,2025,"Our business is subject to interest rate risk, and fluctuations in interest rates could reduce our net interest income and adversely affect our business.","Credit, Interest Rate and Liquidity Risks",financial,keywords,CARRIED_FORWARD,0.9774,,3096,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_008,861842,CATY,CATHAY GENERAL BANCORP,2025,Inflation and deflation may adversely affect our financial performance.,"Credit, Interest Rate and Liquidity Risks",financial,keywords,CARRIED_FORWARD,1.0,,940,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_009,861842,CATY,CATHAY GENERAL BANCORP,2025,Liquidity risk could impair our ability to fund operations and jeopardize our financial condition.,"Credit, Interest Rate and Liquidity Risks",financial,keywords,CARRIED_FORWARD,1.0,,2280,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_010,861842,CATY,CATHAY GENERAL BANCORP,2025,"If the Company s goodwill were determined to be impaired, it would result in a charge against earnings and thus a reduction in stockholders equity.","Credit, Interest Rate and Liquidity Risks",financial,keywords,CARRIED_FORWARD,1.0,,798,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_011,861842,CATY,CATHAY GENERAL BANCORP,2025,We may incur significant losses as a result of ineffective risk management processes and strategies.,Operational Risks,operational,keywords,CARRIED_FORWARD,1.0,,1452,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_012,861842,CATY,CATHAY GENERAL BANCORP,2025,Concentration of risk increases the potential for significant losses.,Operational Risks,financial,keywords,CARRIED_FORWARD,1.0,,2331,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_013,861842,CATY,CATHAY GENERAL BANCORP,2025,"Our commercial loan, commercial real estate loan and construction loan portfolios expose us to risks that may be greater than the risks related to our other loans.",Operational Risks,financial,keywords,CARRIED_FORWARD,0.999,,4676,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_014,861842,CATY,CATHAY GENERAL BANCORP,2025,Our investments and/or financings in certain tax-advantaged projects may not generate returns as anticipated and may have an adverse impact on our financial results.,Operational Risks,regulatory,keywords,CARRIED_FORWARD,1.0,,1160,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_015,861842,CATY,CATHAY GENERAL BANCORP,2025,Our use of appraisals in deciding whether to make a loan on or secured by real property does not ensure the value of the real property collateral.,Operational Risks,financial,keywords,CARRIED_FORWARD,1.0,,558,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_016,861842,CATY,CATHAY GENERAL BANCORP,2025,Our use of third-party vendors and our other ongoing third-party business relationships are subject to increasing regulatory requirements and attention.,Operational Risks,operational,keywords,CARRIED_FORWARD,1.0,,1514,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_017,861842,CATY,CATHAY GENERAL BANCORP,2025,"Our deposit insurance premiums could increase in the future, which could have a material adverse impact on future earnings and financial condition.",Operational Risks,regulatory,keywords,CARRIED_FORWARD,0.9228,,4393,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_018,861842,CATY,CATHAY GENERAL BANCORP,2025,"As we expand our business outside of California markets, including through acquisitions, we may encounter additional risks that could adversely affect our business and earnings.",Operational Risks,strategic,keywords,CARRIED_FORWARD,1.0,,2843,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_019,861842,CATY,CATHAY GENERAL BANCORP,2025,We face substantial competition from our competitors.,Operational Risks,strategic,keywords,CARRIED_FORWARD,1.0,,1656,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_020,861842,CATY,CATHAY GENERAL BANCORP,2025,We are dependent on key personnel and the loss of one or more of those key personnel may materially and adversely affect our prospects.,Operational Risks,operational,keywords,CARRIED_FORWARD,0.9722,,2627,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_021,861842,CATY,CATHAY GENERAL BANCORP,2025,"Natural disasters, geopolitical events, public health crises and other catastrophic events beyond our control could adversely affect us.",Operational Risks,financial,keywords,CARRIED_FORWARD,1.0,,2108,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_022,861842,CATY,CATHAY GENERAL BANCORP,2025,"Governmental and societal responses to climate change and other environmental impacts could adversely affect our business and performance, including indirectly through impacts on our clients.",Operational Risks,regulatory,keywords,CARRIED_FORWARD,0.9714,,3690,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_023,861842,CATY,CATHAY GENERAL BANCORP,2025,"Increased attention to, and evolving expectations for, environmental, social, and governance (ESG) initiatives could increase our costs, harm our reputation, or otherwise adversely impact our business.",Operational Risks,strategic,keywords,CARRIED_FORWARD,1.0,,3339,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_024,861842,CATY,CATHAY GENERAL BANCORP,2025,We depend on the accuracy and completeness of information about clients.,"Information, Information Technology and Privacy Risks",financial,keywords,CARRIED_FORWARD,1.0,,1235,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_025,861842,CATY,CATHAY GENERAL BANCORP,2025,"Our information systems may experience failures, interruptions, or breaches in security, which could have a material and adverse effect on our business, financial condition, results of operations and the value of our common stock.","Information, Information Technology and Privacy Risks",operational,keywords,CARRIED_FORWARD,1.0,,3766,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_026,861842,CATY,CATHAY GENERAL BANCORP,2025,"Our need to continue to adapt our information technology systems to allow us to provide new and expanded service could present operational issues, require significant capital spending, and disrupt our business.","Information, Information Technology and Privacy Risks",operational,keywords,CARRIED_FORWARD,1.0,,1846,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_027,861842,CATY,CATHAY GENERAL BANCORP,2025,"Managing reputational risk is important to attracting and maintaining clients, investors, and employees.","Information, Information Technology and Privacy Risks",strategic,keywords,CARRIED_FORWARD,1.0,,870,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_028,861842,CATY,CATHAY GENERAL BANCORP,2025,"Regulations relating to privacy, information security and data protection could increase our costs, affect or limit how we collect and use personal information and adversely affect our business opportunities.","Information, Information Technology and Privacy Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,3052,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_029,861842,CATY,CATHAY GENERAL BANCORP,2025,"The banking industry is highly regulated, and the regulatory framework, together with any future legislative or regulatory changes, could limit or restrict our activities, hamper our ability to increase our assets and earnings, and material","Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,3893,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_030,861842,CATY,CATHAY GENERAL BANCORP,2025,"We are subject to stringent capital requirements, including those required by Basel III.","Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1381,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_031,861842,CATY,CATHAY GENERAL BANCORP,2025,"We may become subject to supervisory action by bank supervisory authorities that could have a material adverse effect on our business, financial condition, and the value of our common stock.","Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,2008,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_032,861842,CATY,CATHAY GENERAL BANCORP,2025,We face a risk of noncompliance and enforcement action with the Bank Secrecy Act and other anti-money laundering statutes and regulations.,"Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1697,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_033,861842,CATY,CATHAY GENERAL BANCORP,2025,"We are subject to the CRA, fair lending and other laws and regulations, and our failure to comply with these laws and regulations could lead to material penalties.","Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1200,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_034,861842,CATY,CATHAY GENERAL BANCORP,2025,Governmental monetary policies and intervention to stabilize the U.S. financial system may affect our business and are beyond our control.,"Regulatory, Compliance and Legal Risks",financial,keywords,CARRIED_FORWARD,1.0,,764,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_035,861842,CATY,CATHAY GENERAL BANCORP,2025,Adverse results in legal proceedings could adversely affect our business and financial condition.,"Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1043,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_036,861842,CATY,CATHAY GENERAL BANCORP,2025,Liabilities from environmental regulations could materially and adversely affect our business and financial condition.,"Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1322,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_037,861842,CATY,CATHAY GENERAL BANCORP,2025,Changes in accounting standards or tax laws and regulations could adversely affect our financial results.,"Regulatory, Compliance and Legal Risks",regulatory,keywords,CARRIED_FORWARD,1.0,,1685,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_038,861842,CATY,CATHAY GENERAL BANCORP,2025,"The price of our common stock may fluctuate significantly, and this may make it difficult for you to sell shares of common stock owned by you at times or at prices you find attractive.",Risks Related to Ownership of Our Common Stock,strategic,keywords,CARRIED_FORWARD,1.0,,2904,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_039,861842,CATY,CATHAY GENERAL BANCORP,2025,An investment in our common stock is not an insured deposit.,Risks Related to Ownership of Our Common Stock,financial,keywords,CARRIED_FORWARD,1.0,,593,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_040,861842,CATY,CATHAY GENERAL BANCORP,2025,Statutory restrictions and restrictions by our regulators on dividends and other distributions from the Bank may adversely impact us by limiting the amount of distributions the Bancorp may receive. Statutory and contractual restrictions and,Risks Related to Ownership of Our Common Stock,financial,keywords,CARRIED_FORWARD,1.0,,2259,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_041,861842,CATY,CATHAY GENERAL BANCORP,2025,"The issuance of preferred stock could adversely affect holders of common stock, which may negatively impact their investment.",Risks Related to Ownership of Our Common Stock,financial,keywords,CARRIED_FORWARD,1.0,,973,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_042,861842,CATY,CATHAY GENERAL BANCORP,2025,Certain provisions of our charter and bylaws could make the acquisition of our company more difficult.,Risks Related to Ownership of Our Common Stock,strategic,keywords,CARRIED_FORWARD,1.0,,648,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_043,861842,CATY,CATHAY GENERAL BANCORP,2025,Our outstanding debt securities restrict our ability to pay dividends on our common stock.,Risks Related to Ownership of Our Common Stock,financial,keywords,CARRIED_FORWARD,1.0,,1385,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
861842_FY2025_044,861842,CATY,CATHAY GENERAL BANCORP,2025,"We may need to raise additional capital, which may dilute the interests of holders of our common stock or otherwise have an adverse effect on their investment.",Risks Related to Ownership of Our Common Stock,financial,keywords,CARRIED_FORWARD,1.0,,933,,https://www.sec.gov/Archives/edgar/data/861842/000143774926006157/caty20251231c_10k.htm
868671_FY2021_000,868671,GBCI,"GLACIER BANCORP, INC.",2021,Economic conditions in the market areas the Bank serves may adversely impact its earnings and could increase the credit risk associated with its loan portfolio and the value of its investment portfolio.,Economy and Our Markets,financial,keywords,,,,1277,,https://www.sec.gov/Archives/edgar/data/868671/000086867122000053/gbci-20211231.htm
868671_FY2021_001,868671,GBCI,"GLACIER BANCORP, INC.",2021,Competition in the Bank’s market areas may limit future success.,Economy and Our Markets,strategic,keywords,,,,715,,https://www.sec.gov/Archives/edgar/data/868671/000086867122000053/gbci-20211231.htm
